_id,userId,amount,category,description,date
69b91608fc13ae517735bba8,69b9111bfc13ae51dd35bc03,381.3,Entertainment,699 American Junction,9/20/2025
69b91608fc13ae517735bba9,69b9111bfc13ae51dd35bc10,428.54,Entertainment,3756 Browning Alley,7/23/2023
69b91608fc13ae517735bbaa,69b9111bfc13ae51dd35bbf8,458.73,Shopping,84 Londonderry Park,8/31/2025
69b91608fc13ae517735bbab,69b9111bfc13ae51dd35bc1d,382.18,Healthcare,08 Hermina Lane,5/22/2024
69b91608fc13ae517735bbac,69b9111bfc13ae51dd35bbf3,-89.39,Transfer,9 Leroy Park,2/5/2026
69b91608fc13ae517735bbad,69b9111bfc13ae51dd35bbfb,223.2,Transfer,70114 Packers Pass,1/12/2024
69b91608fc13ae517735bbae,69b9111bfc13ae51dd35bc1f,186.29,Shopping,30 Mayer Pass,11/30/2024
69b91608fc13ae517735bbaf,69b9111bfc13ae51dd35bc0e,252.94,Other,094 Doe Crossing Center,9/30/2023
69b91608fc13ae517735bbb0,69b9111bfc13ae51dd35bc1c,187.4,Other,61 Mccormick Circle,2/26/2024
69b91608fc13ae517735bbb1,69b9111bfc13ae51dd35bc12,-120.9,Shopping,732 Walton Park,12/28/2023
69b91608fc13ae517735bbb2,69b9111bfc13ae51dd35bbf6,398.93,Education,02347 Anthes Center,10/19/2023
69b91608fc13ae517735bbb3,69b9111bfc13ae51dd35bbfb,-134.4,Income,4 Gateway Crossing,11/1/2024
69b91608fc13ae517735bbb4,69b9111bfc13ae51dd35bbf6,169.95,Entertainment,064 Kings Avenue,1/14/2026
69b91608fc13ae517735bbb5,69b9111bfc13ae51dd35bbf7,16.17,Education,12396 Dryden Pass,5/29/2024
69b91608fc13ae517735bbb6,69b9111bfc13ae51dd35bc1d,231.73,Education,6408 Calypso Drive,2/6/2026
69b91608fc13ae517735bbb7,69b9111bfc13ae51dd35bc05,61.25,Transport,8 Kenwood Hill,2/1/2024
69b91608fc13ae517735bbb8,69b9111bfc13ae51dd35bbff,457.31,Transport,47 Golf Course Center,7/7/2023
69b91608fc13ae517735bbb9,69b9111bfc13ae51dd35bbf3,-193.65,Entertainment,955 Luster Center,7/6/2025
69b91608fc13ae517735bbba,69b9111bfc13ae51dd35bc09,293.61,Transfer,805 Dakota Pass,3/21/2023
69b91608fc13ae517735bbbb,69b9111bfc13ae51dd35bc17,-131.36,Transfer,6779 Sutteridge Terrace,12/27/2024
69b91608fc13ae517735bbbc,69b9111bfc13ae51dd35bc0c,420.86,Other,2 Pearson Crossing,8/2/2025
69b91608fc13ae517735bbbd,69b9111bfc13ae51dd35bbfe,-74.9,Education,516 Talisman Lane,3/30/2023
69b91608fc13ae517735bbbe,69b9111bfc13ae51dd35bc14,374.01,Other,4436 Hudson Way,6/13/2023
69b91608fc13ae517735bbbf,69b9111bfc13ae51dd35bbfe,-58.27,Healthcare,99 Beilfuss Court,4/4/2025
69b91608fc13ae517735bbc0,69b9111bfc13ae51dd35bbf9,-28.48,Healthcare,35430 Ridgeway Trail,7/4/2023
69b91608fc13ae517735bbc1,69b9111bfc13ae51dd35bbfa,74.91,Income,6 Orin Drive,12/24/2024
69b91608fc13ae517735bbc2,69b9111bfc13ae51dd35bbf2,-65.77,Transport,38577 Pearson Park,7/7/2023
69b91608fc13ae517735bbc3,69b9111bfc13ae51dd35bc1b,169.66,Income,942 Haas Drive,11/25/2023
69b91608fc13ae517735bbc4,69b9111bfc13ae51dd35bbf8,-51.59,Transfer,3633 Bobwhite Plaza,9/7/2025
69b91608fc13ae517735bbc5,69b9111bfc13ae51dd35bc1b,-59.53,Transfer,444 Thackeray Trail,9/6/2025
69b91608fc13ae517735bbc6,69b9111bfc13ae51dd35bc10,-46.87,Education,98 New Castle Point,5/9/2023
69b91608fc13ae517735bbc7,69b9111bfc13ae51dd35bc0a,122.7,Transfer,85 Magdeline Center,11/21/2024
69b91608fc13ae517735bbc8,69b9111bfc13ae51dd35bc0a,369.57,Other,6451 Lerdahl Drive,11/28/2025
69b91608fc13ae517735bbc9,69b9111bfc13ae51dd35bbf7,443.71,Entertainment,90757 Vernon Center,11/1/2024
69b91608fc13ae517735bbca,69b9111bfc13ae51dd35bbef,-3.46,Entertainment,2351 Eliot Center,3/3/2025
69b91608fc13ae517735bbcb,69b9111bfc13ae51dd35bc06,330.09,Education,7 Randy Junction,8/20/2025
69b91608fc13ae517735bbcc,69b9111bfc13ae51dd35bbf0,22.1,Shopping,158 Scofield Way,4/3/2023
69b91608fc13ae517735bbcd,69b9111bfc13ae51dd35bc10,339.37,Transfer,3337 Northland Terrace,7/2/2023
69b91608fc13ae517735bbce,69b9111bfc13ae51dd35bbff,350.85,Education,2954 Briar Crest Street,3/21/2023
69b91608fc13ae517735bbcf,69b9111bfc13ae51dd35bc00,-171.11,Shopping,685 Fairfield Drive,12/26/2024
69b91608fc13ae517735bbd0,69b9111bfc13ae51dd35bbf0,-99.1,Healthcare,0232 Oriole Parkway,9/19/2024
69b91608fc13ae517735bbd1,69b9111bfc13ae51dd35bc1e,246.69,Bills & Utilities,5 Kedzie Drive,6/17/2025
69b91608fc13ae517735bbd2,69b9111bfc13ae51dd35bc0e,449.16,Bills & Utilities,391 Westport Parkway,11/27/2023
69b91608fc13ae517735bbd3,69b9111bfc13ae51dd35bbfa,405.22,Food & Dining,648 Bayside Circle,10/10/2023
69b91608fc13ae517735bbd4,69b9111bfc13ae51dd35bc11,-62.38,Food & Dining,93 American Point,11/13/2025
69b91608fc13ae517735bbd5,69b9111bfc13ae51dd35bbfb,137.92,Other,2845 Derek Lane,2/2/2026
69b91608fc13ae517735bbd6,69b9111bfc13ae51dd35bc01,225.33,Income,0 Orin Park,5/3/2025
69b91608fc13ae517735bbd7,69b9111bfc13ae51dd35bc06,-129.21,Income,3825 Almo Lane,7/20/2025
69b91608fc13ae517735bbd8,69b9111bfc13ae51dd35bbfe,362.67,Transport,0 Cody Avenue,5/26/2025
69b91608fc13ae517735bbd9,69b9111bfc13ae51dd35bc08,252.26,Income,5671 Lawn Hill,3/6/2024
69b91608fc13ae517735bbda,69b9111bfc13ae51dd35bbf8,-144.93,Other,2 Havey Crossing,5/10/2023
69b91608fc13ae517735bbdb,69b9111bfc13ae51dd35bc00,261.26,Transport,7 David Lane,12/15/2025
69b91608fc13ae517735bbdc,69b9111bfc13ae51dd35bc18,116.3,Other,71 Grim Hill,11/1/2024
69b91608fc13ae517735bbdd,69b9111bfc13ae51dd35bc0e,78.18,Food & Dining,1 Hermina Parkway,10/31/2024
69b91608fc13ae517735bbde,69b9111bfc13ae51dd35bc1c,223.46,Bills & Utilities,23245 Northland Circle,8/13/2024
69b91608fc13ae517735bbdf,69b9111bfc13ae51dd35bc12,-9.29,Food & Dining,4 Atwood Trail,5/3/2024
69b91608fc13ae517735bbe0,69b9111bfc13ae51dd35bc0d,102.77,Income,4220 Mifflin Lane,12/22/2023
69b91608fc13ae517735bbe1,69b9111bfc13ae51dd35bc07,-136.32,Transfer,09 Arizona Road,8/26/2025
69b91608fc13ae517735bbe2,69b9111bfc13ae51dd35bbfa,52.69,Transport,6667 Westridge Crossing,5/18/2024
69b91608fc13ae517735bbe3,69b9111bfc13ae51dd35bbee,-164.47,Bills & Utilities,714 Eagan Plaza,9/21/2024
69b91608fc13ae517735bbe4,69b9111bfc13ae51dd35bc04,127.44,Education,8 Becker Point,9/30/2024
69b91608fc13ae517735bbe5,69b9111bfc13ae51dd35bc15,252.2,Entertainment,4 Eastwood Street,2/4/2024
69b91608fc13ae517735bbe6,69b9111bfc13ae51dd35bbfa,218.59,Other,3 Oakridge Junction,1/5/2026
69b91608fc13ae517735bbe7,69b9111bfc13ae51dd35bc1c,153.04,Education,6 Southridge Place,6/18/2025
69b91608fc13ae517735bbe8,69b9111bfc13ae51dd35bc05,419.76,Food & Dining,1637 Jana Junction,7/10/2023
69b91608fc13ae517735bbe9,69b9111bfc13ae51dd35bc08,-139.48,Other,709 Rockefeller Hill,11/3/2024
69b91608fc13ae517735bbea,69b9111bfc13ae51dd35bc05,35.09,Income,216 Trailsway Park,4/27/2024
69b91608fc13ae517735bbeb,69b9111bfc13ae51dd35bc13,110.2,Transfer,88495 Carpenter Court,5/4/2025
69b91608fc13ae517735bbec,69b9111bfc13ae51dd35bc12,-61.34,Food & Dining,806 Autumn Leaf Court,5/18/2024
69b91608fc13ae517735bbed,69b9111bfc13ae51dd35bc07,403.19,Bills & Utilities,7 Express Park,12/22/2025
69b91608fc13ae517735bbee,69b9111bfc13ae51dd35bc0a,-118.91,Income,48 Weeping Birch Terrace,11/11/2023
69b91608fc13ae517735bbef,69b9111bfc13ae51dd35bc01,205.93,Food & Dining,66535 Leroy Avenue,8/30/2025
69b91608fc13ae517735bbf0,69b9111bfc13ae51dd35bc08,340.04,Shopping,30 Brown Court,2/15/2026
69b91608fc13ae517735bbf1,69b9111bfc13ae51dd35bbfb,89.14,Food & Dining,93529 Cottonwood Street,4/28/2024
69b91608fc13ae517735bbf2,69b9111bfc13ae51dd35bc1c,386.07,Bills & Utilities,8 Meadow Valley Center,7/14/2023
69b91608fc13ae517735bbf3,69b9111bfc13ae51dd35bc1e,-89.35,Transfer,59 Golf Park,5/4/2024
69b91608fc13ae517735bbf4,69b9111bfc13ae51dd35bc04,414.19,Food & Dining,01 Comanche Pass,11/22/2023
69b91608fc13ae517735bbf5,69b9111bfc13ae51dd35bc17,-60.53,Income,4017 Longview Terrace,3/4/2025
69b91608fc13ae517735bbf6,69b9111bfc13ae51dd35bbf7,12.5,Transport,5 Sage Place,4/9/2024
69b91608fc13ae517735bbf7,69b9111bfc13ae51dd35bbf0,45.64,Shopping,42150 Heath Trail,7/3/2024
69b91608fc13ae517735bbf8,69b9111bfc13ae51dd35bbf4,100.84,Healthcare,5 Sutteridge Circle,9/10/2024
69b91608fc13ae517735bbf9,69b9111bfc13ae51dd35bc12,-66.39,Income,151 Debra Parkway,1/28/2026
69b91608fc13ae517735bbfa,69b9111bfc13ae51dd35bc0b,205.62,Transfer,0 Shasta Plaza,11/30/2025
69b91608fc13ae517735bbfb,69b9111bfc13ae51dd35bc17,358.21,Shopping,6428 Leroy Junction,6/6/2024
69b91608fc13ae517735bbfc,69b9111bfc13ae51dd35bc16,303.14,Income,47483 Rockefeller Trail,7/30/2023
69b91608fc13ae517735bbfd,69b9111bfc13ae51dd35bbf9,464.65,Entertainment,49602 Aberg Terrace,12/18/2024
69b91608fc13ae517735bbfe,69b9111bfc13ae51dd35bbf9,-125.93,Transfer,058 Ryan Way,11/4/2024
69b91608fc13ae517735bbff,69b9111bfc13ae51dd35bc16,-29.01,Entertainment,245 Spaight Center,1/31/2026
69b91608fc13ae517735bc00,69b9111bfc13ae51dd35bc18,372.88,Food & Dining,5486 Rigney Street,2/4/2025
69b91608fc13ae517735bc01,69b9111bfc13ae51dd35bc1d,397.14,Other,5 Vermont Junction,2/22/2026
69b91608fc13ae517735bc02,69b9111bfc13ae51dd35bc1a,-175.57,Food & Dining,58148 Susan Way,7/11/2025
69b91608fc13ae517735bc03,69b9111bfc13ae51dd35bc13,351.65,Shopping,6 Northport Trail,9/30/2023
69b91608fc13ae517735bc04,69b9111bfc13ae51dd35bbf6,-196.14,Education,27 Saint Paul Terrace,8/12/2024
69b91608fc13ae517735bc05,69b9111bfc13ae51dd35bbf3,-144.46,Education,0571 Burrows Hill,6/22/2024
69b91608fc13ae517735bc06,69b9111bfc13ae51dd35bc00,-162.91,Shopping,15 Gina Place,4/28/2024
69b91608fc13ae517735bc07,69b9111bfc13ae51dd35bbf3,-121.5,Income,70523 Hagan Avenue,1/26/2024
69b91608fc13ae517735bc08,69b9111bfc13ae51dd35bc10,-110.01,Income,5696 Mendota Parkway,9/1/2025
69b91608fc13ae517735bc09,69b9111bfc13ae51dd35bbee,-85.05,Education,79 Melrose Drive,2/22/2024
69b91608fc13ae517735bc0a,69b9111bfc13ae51dd35bc0b,242.48,Bills & Utilities,595 Maple Wood Drive,3/2/2025
69b91608fc13ae517735bc0b,69b9111bfc13ae51dd35bc01,467.7,Healthcare,5 Porter Street,11/27/2023
69b91608fc13ae517735bc0c,69b9111bfc13ae51dd35bbf8,-57.27,Bills & Utilities,2045 Hallows Park,5/20/2025
69b91608fc13ae517735bc0d,69b9111bfc13ae51dd35bc07,386.36,Bills & Utilities,7 Onsgard Plaza,9/12/2025
69b91608fc13ae517735bc0e,69b9111bfc13ae51dd35bbfa,-95.48,Income,93 Crowley Parkway,2/5/2024
69b91608fc13ae517735bc0f,69b9111bfc13ae51dd35bc05,-113.97,Food & Dining,50917 Larry Street,1/2/2024
69b91608fc13ae517735bc10,69b9111bfc13ae51dd35bc19,-83.28,Transfer,73 Melrose Point,12/10/2024
69b91608fc13ae517735bc11,69b9111bfc13ae51dd35bc16,381.94,Healthcare,66310 Acker Way,9/17/2023
69b91608fc13ae517735bc12,69b9111bfc13ae51dd35bbf4,93.9,Income,6963 Lindbergh Junction,3/22/2024
69b91608fc13ae517735bc13,69b9111bfc13ae51dd35bc00,56.18,Income,84096 Anniversary Park,12/11/2024
69b91608fc13ae517735bc14,69b9111bfc13ae51dd35bbf7,418.37,Income,4468 Manufacturers Center,3/15/2025
69b91608fc13ae517735bc15,69b9111bfc13ae51dd35bc1e,118.01,Transfer,21908 Prentice Trail,4/17/2025
69b91608fc13ae517735bc16,69b9111bfc13ae51dd35bc0c,283.06,Entertainment,65 Nelson Road,3/27/2023
69b91608fc13ae517735bc17,69b9111bfc13ae51dd35bc0d,59.95,Bills & Utilities,5530 Loftsgordon Lane,9/8/2023
69b91608fc13ae517735bc18,69b9111bfc13ae51dd35bbf8,-109.2,Food & Dining,4 Petterle Pass,10/30/2025
69b91608fc13ae517735bc19,69b9111bfc13ae51dd35bc1a,415.62,Education,43 Thackeray Street,5/3/2025
69b91608fc13ae517735bc1a,69b9111bfc13ae51dd35bbf6,-46.44,Healthcare,92 Helena Point,10/13/2025
69b91608fc13ae517735bc1b,69b9111bfc13ae51dd35bc12,96.18,Income,03827 Westerfield Drive,1/24/2026
69b91608fc13ae517735bc1c,69b9111bfc13ae51dd35bbf9,-56.41,Shopping,945 Warrior Road,5/2/2024
69b91608fc13ae517735bc1d,69b9111bfc13ae51dd35bc07,416.73,Education,756 Evergreen Junction,9/23/2024
69b91608fc13ae517735bc1e,69b9111bfc13ae51dd35bc1b,-60.44,Education,9202 Old Shore Court,5/27/2023
69b91608fc13ae517735bc1f,69b9111bfc13ae51dd35bc15,-86.9,Entertainment,69749 David Avenue,8/7/2023
69b91608fc13ae517735bc20,69b9111bfc13ae51dd35bbfb,-5.38,Healthcare,8132 Anthes Way,7/18/2025
69b91608fc13ae517735bc21,69b9111bfc13ae51dd35bc19,178.73,Other,27473 Dapin Crossing,8/22/2025
69b91608fc13ae517735bc22,69b9111bfc13ae51dd35bc0c,-85.84,Other,8394 Sloan Street,5/31/2023
69b91608fc13ae517735bc23,69b9111bfc13ae51dd35bc1a,487.28,Food & Dining,6007 Stang Avenue,4/14/2024
69b91608fc13ae517735bc24,69b9111bfc13ae51dd35bc07,391.33,Entertainment,514 Onsgard Terrace,1/16/2024
69b91608fc13ae517735bc25,69b9111bfc13ae51dd35bbf3,378.72,Food & Dining,5452 Oxford Crossing,2/8/2025
69b91608fc13ae517735bc26,69b9111bfc13ae51dd35bbf0,435.4,Other,1 Truax Center,3/26/2024
69b91608fc13ae517735bc27,69b9111bfc13ae51dd35bc1d,-17.34,Income,4 Weeping Birch Terrace,12/23/2025
69b91608fc13ae517735bc28,69b9111bfc13ae51dd35bbf6,55.9,Shopping,42463 Corscot Road,8/10/2023
69b91608fc13ae517735bc29,69b9111bfc13ae51dd35bbef,108.8,Healthcare,31262 Reinke Center,10/8/2025
69b91608fc13ae517735bc2a,69b9111bfc13ae51dd35bbf1,379.21,Transfer,25971 Mendota Lane,9/29/2024
69b91608fc13ae517735bc2b,69b9111bfc13ae51dd35bc00,279.62,Entertainment,59876 Grayhawk Circle,10/10/2023
69b91608fc13ae517735bc2c,69b9111bfc13ae51dd35bc0d,-91.15,Shopping,573 Haas Alley,12/13/2024
69b91608fc13ae517735bc2d,69b9111bfc13ae51dd35bc0c,282.43,Healthcare,3340 Spenser Lane,10/31/2024
69b91608fc13ae517735bc2e,69b9111bfc13ae51dd35bc1a,92.8,Transport,40451 Packers Court,5/14/2025
69b91608fc13ae517735bc2f,69b9111bfc13ae51dd35bbfc,-27.23,Other,91988 Center Road,10/29/2025
69b91608fc13ae517735bc30,69b9111bfc13ae51dd35bc07,-31.61,Shopping,73138 Green Ridge Avenue,7/13/2024
69b91608fc13ae517735bc31,69b9111bfc13ae51dd35bbfb,-61.7,Bills & Utilities,1322 Helena Terrace,7/3/2023
69b91608fc13ae517735bc32,69b9111bfc13ae51dd35bbf1,235.55,Bills & Utilities,6 Evergreen Court,9/20/2024
69b91608fc13ae517735bc33,69b9111bfc13ae51dd35bc14,429.83,Transport,20 Reinke Parkway,12/7/2023
69b91608fc13ae517735bc34,69b9111bfc13ae51dd35bc06,-4.12,Entertainment,7 Merrick Lane,12/10/2023
69b91608fc13ae517735bc35,69b9111bfc13ae51dd35bbf7,-2.7,Entertainment,0 Lawn Alley,8/5/2023
69b91608fc13ae517735bc36,69b9111bfc13ae51dd35bc0e,494.01,Education,253 Gulseth Court,2/16/2026
69b91608fc13ae517735bc37,69b9111bfc13ae51dd35bc04,366.72,Food & Dining,19551 Cherokee Circle,4/26/2023
69b91608fc13ae517735bc38,69b9111bfc13ae51dd35bbfa,-123.89,Transfer,4 Jenifer Street,8/3/2023
69b91608fc13ae517735bc39,69b9111bfc13ae51dd35bc04,365.71,Other,055 Declaration Center,4/25/2024
69b91608fc13ae517735bc3a,69b9111bfc13ae51dd35bc0a,-104.89,Food & Dining,35 Doe Crossing Avenue,5/14/2025
69b91608fc13ae517735bc3b,69b9111bfc13ae51dd35bbef,318.95,Other,83 Prairieview Way,4/5/2023
69b91608fc13ae517735bc3c,69b9111bfc13ae51dd35bc01,90.06,Shopping,45 1st Crossing,3/25/2024
69b91608fc13ae517735bc3d,69b9111bfc13ae51dd35bbfd,4.77,Transfer,3745 Pearson Court,2/25/2026
69b91608fc13ae517735bc3e,69b9111bfc13ae51dd35bc14,455.12,Transport,169 Vernon Way,8/10/2025
69b91608fc13ae517735bc3f,69b9111bfc13ae51dd35bc0b,369.22,Income,91045 Main Pass,6/18/2023
69b91608fc13ae517735bc40,69b9111bfc13ae51dd35bbf3,166.58,Transport,5 Eagle Crest Street,10/8/2025
69b91608fc13ae517735bc41,69b9111bfc13ae51dd35bbfa,-174.14,Other,80729 Pearson Parkway,9/9/2024
69b91608fc13ae517735bc42,69b9111bfc13ae51dd35bbfb,106.67,Food & Dining,994 Express Terrace,10/7/2023
69b91608fc13ae517735bc43,69b9111bfc13ae51dd35bc0c,132.58,Food & Dining,7 Bonner Way,8/24/2024
69b91608fc13ae517735bc44,69b9111bfc13ae51dd35bc0b,68.62,Bills & Utilities,1032 Pearson Way,4/9/2025
69b91608fc13ae517735bc45,69b9111bfc13ae51dd35bc0f,219.41,Bills & Utilities,0 Melby Way,1/6/2026
69b91608fc13ae517735bc46,69b9111bfc13ae51dd35bbf9,-91.7,Shopping,525 Garrison Place,3/21/2025
69b91608fc13ae517735bc47,69b9111bfc13ae51dd35bc18,33.22,Healthcare,96324 Bunting Parkway,7/30/2025
69b91608fc13ae517735bc48,69b9111bfc13ae51dd35bc1a,441.3,Entertainment,81544 Fremont Crossing,8/31/2024
69b91608fc13ae517735bc49,69b9111bfc13ae51dd35bc00,-127.23,Shopping,4076 Gale Center,9/22/2025
69b91608fc13ae517735bc4a,69b9111bfc13ae51dd35bbfd,-79.73,Bills & Utilities,130 Esch Drive,5/3/2024
69b91608fc13ae517735bc4b,69b9111bfc13ae51dd35bbfb,-173.11,Education,97 Sloan Alley,7/21/2023
69b91608fc13ae517735bc4c,69b9111bfc13ae51dd35bbf6,198.24,Transport,1411 Gateway Crossing,1/15/2026
69b91608fc13ae517735bc4d,69b9111bfc13ae51dd35bc0c,360.87,Healthcare,2 Trailsway Way,2/22/2024
69b91608fc13ae517735bc4e,69b9111bfc13ae51dd35bc05,453.94,Shopping,26 East Drive,1/3/2025
69b91608fc13ae517735bc4f,69b9111bfc13ae51dd35bc06,-21.65,Shopping,6522 Muir Drive,4/8/2024
69b91608fc13ae517735bc50,69b9111bfc13ae51dd35bc07,-26.66,Food & Dining,493 Manufacturers Lane,8/26/2024
69b91608fc13ae517735bc51,69b9111bfc13ae51dd35bc0a,374.77,Income,504 Vahlen Street,7/18/2023
69b91608fc13ae517735bc52,69b9111bfc13ae51dd35bc0e,283.96,Entertainment,845 Acker Alley,5/25/2023
69b91608fc13ae517735bc53,69b9111bfc13ae51dd35bc04,-102.28,Entertainment,14127 Hooker Trail,8/24/2025
69b91608fc13ae517735bc54,69b9111bfc13ae51dd35bbf1,301.53,Entertainment,94782 Pawling Terrace,9/26/2025
69b91608fc13ae517735bc55,69b9111bfc13ae51dd35bbfb,415.82,Entertainment,94 Heath Point,6/9/2023
69b91608fc13ae517735bc56,69b9111bfc13ae51dd35bc00,18.17,Food & Dining,733 Superior Avenue,7/24/2023
69b91608fc13ae517735bc57,69b9111bfc13ae51dd35bc0c,96.59,Education,67 Bashford Drive,1/23/2026
69b91608fc13ae517735bc58,69b9111bfc13ae51dd35bbf5,420.19,Education,608 Fieldstone Pass,11/22/2023
69b91608fc13ae517735bc59,69b9111bfc13ae51dd35bc0a,-34.2,Transfer,4 Farmco Drive,7/6/2025
69b91608fc13ae517735bc5a,69b9111bfc13ae51dd35bbf1,-54.83,Healthcare,894 Charing Cross Lane,12/22/2025
69b91608fc13ae517735bc5b,69b9111bfc13ae51dd35bbf1,-144.19,Food & Dining,69810 New Castle Place,12/13/2023
69b91608fc13ae517735bc5c,69b9111bfc13ae51dd35bc18,88.73,Shopping,09 Northport Terrace,1/1/2025
69b91608fc13ae517735bc5d,69b9111bfc13ae51dd35bbee,246.54,Other,3 Bartillon Parkway,8/7/2024
69b91608fc13ae517735bc5e,69b9111bfc13ae51dd35bbfa,60.37,Shopping,18 Katie Hill,10/24/2025
69b91608fc13ae517735bc5f,69b9111bfc13ae51dd35bc09,301.65,Healthcare,81 Kenwood Park,10/27/2024
69b91608fc13ae517735bc60,69b9111bfc13ae51dd35bc0a,2.22,Healthcare,62222 La Follette Point,7/24/2023
69b91608fc13ae517735bc61,69b9111bfc13ae51dd35bc05,-151.99,Other,33 5th Lane,1/12/2026
69b91608fc13ae517735bc62,69b9111bfc13ae51dd35bc1e,177.17,Education,3146 Elmside Drive,3/21/2023
69b91608fc13ae517735bc63,69b9111bfc13ae51dd35bc00,295.74,Other,37535 Fulton Pass,2/15/2026
69b91608fc13ae517735bc64,69b9111bfc13ae51dd35bbfc,8.84,Income,60 Debs Plaza,3/29/2023
69b91608fc13ae517735bc65,69b9111bfc13ae51dd35bc00,19.88,Transfer,558 Lakewood Drive,7/9/2023
69b91608fc13ae517735bc66,69b9111bfc13ae51dd35bc00,445.36,Shopping,522 Jenna Crossing,7/20/2025
69b91608fc13ae517735bc67,69b9111bfc13ae51dd35bbfe,-149.09,Transport,5844 Norway Maple Terrace,5/15/2024
69b91608fc13ae517735bc68,69b9111bfc13ae51dd35bbf0,489.77,Income,12 Jay Road,11/19/2023
69b91608fc13ae517735bc69,69b9111bfc13ae51dd35bbf5,283.06,Entertainment,436 Veith Street,9/22/2024
69b91608fc13ae517735bc6a,69b9111bfc13ae51dd35bbf8,-146.86,Transfer,522 Luster Terrace,4/8/2025
69b91608fc13ae517735bc6b,69b9111bfc13ae51dd35bbff,468.46,Bills & Utilities,115 Chinook Plaza,8/21/2025
69b91608fc13ae517735bc6c,69b9111bfc13ae51dd35bc02,-167.82,Income,66 Oxford Park,8/29/2024
69b91608fc13ae517735bc6d,69b9111bfc13ae51dd35bbf1,52.88,Education,568 Glacier Hill Alley,6/27/2025
69b91608fc13ae517735bc6e,69b9111bfc13ae51dd35bbf2,243.19,Shopping,180 Elmside Avenue,9/24/2023
69b91608fc13ae517735bc6f,69b9111bfc13ae51dd35bc0b,-18.64,Income,2 East Way,8/28/2023
69b91608fc13ae517735bc70,69b9111bfc13ae51dd35bc0b,25.58,Bills & Utilities,69 Beilfuss Trail,5/3/2025
69b91608fc13ae517735bc71,69b9111bfc13ae51dd35bc04,-76.37,Transfer,9646 Mayfield Point,1/31/2024
69b91608fc13ae517735bc72,69b9111bfc13ae51dd35bc04,172.85,Food & Dining,783 John Wall Junction,1/18/2024
69b91608fc13ae517735bc73,69b9111bfc13ae51dd35bc0a,-76.35,Healthcare,414 Vidon Circle,7/7/2024
69b91608fc13ae517735bc74,69b9111bfc13ae51dd35bc19,63.38,Entertainment,78 Basil Street,10/16/2024
69b91608fc13ae517735bc75,69b9111bfc13ae51dd35bc12,411.76,Bills & Utilities,09424 Farragut Place,11/18/2024
69b91608fc13ae517735bc76,69b9111bfc13ae51dd35bc04,409.93,Transfer,103 Goodland Drive,10/2/2025
69b91608fc13ae517735bc77,69b9111bfc13ae51dd35bc02,258.16,Transport,8 Jay Trail,1/11/2025
69b91608fc13ae517735bc78,69b9111bfc13ae51dd35bc01,109.11,Bills & Utilities,920 3rd Place,10/28/2025
69b91608fc13ae517735bc79,69b9111bfc13ae51dd35bc19,468.78,Other,423 Doe Crossing Hill,11/11/2025
69b91608fc13ae517735bc7a,69b9111bfc13ae51dd35bbf9,427.38,Entertainment,0534 Basil Avenue,1/21/2024
69b91608fc13ae517735bc7b,69b9111bfc13ae51dd35bbef,-92.99,Income,5919 Moland Circle,1/31/2025
69b91608fc13ae517735bc7c,69b9111bfc13ae51dd35bbf7,240.89,Healthcare,2134 Marcy Junction,3/5/2024
69b91608fc13ae517735bc7d,69b9111bfc13ae51dd35bbfc,442.54,Education,48 Sutteridge Drive,9/17/2023
69b91608fc13ae517735bc7e,69b9111bfc13ae51dd35bc03,252.47,Transfer,786 Sutherland Avenue,8/23/2025
69b91608fc13ae517735bc7f,69b9111bfc13ae51dd35bc08,-114.95,Healthcare,497 Schmedeman Way,2/12/2026
69b91608fc13ae517735bc80,69b9111bfc13ae51dd35bbfb,188.86,Education,430 Del Mar Parkway,9/26/2024
69b91608fc13ae517735bc81,69b9111bfc13ae51dd35bc1b,-28.73,Entertainment,708 East Hill,3/11/2026
69b91608fc13ae517735bc82,69b9111bfc13ae51dd35bbf3,213.44,Entertainment,8183 Rieder Place,5/20/2023
69b91608fc13ae517735bc83,69b9111bfc13ae51dd35bc17,-185.56,Healthcare,03 Clarendon Way,8/24/2025
69b91608fc13ae517735bc84,69b9111bfc13ae51dd35bbf4,145.32,Food & Dining,63 Hooker Court,7/3/2024
69b91608fc13ae517735bc85,69b9111bfc13ae51dd35bc08,-6.66,Entertainment,4 Gerald Park,10/2/2025
69b91608fc13ae517735bc86,69b9111bfc13ae51dd35bc0d,353.66,Shopping,44 Tony Junction,1/22/2026
69b91608fc13ae517735bc87,69b9111bfc13ae51dd35bc16,288.18,Education,49686 Doe Crossing Lane,8/18/2024
69b91608fc13ae517735bc88,69b9111bfc13ae51dd35bbf4,-84.17,Transport,6 Myrtle Alley,8/26/2025
69b91608fc13ae517735bc89,69b9111bfc13ae51dd35bbf0,366.81,Income,8 Randy Circle,8/17/2024
69b91608fc13ae517735bc8a,69b9111bfc13ae51dd35bc00,66.81,Food & Dining,527 Annamark Street,8/30/2025
69b91608fc13ae517735bc8b,69b9111bfc13ae51dd35bbf9,384.59,Transfer,45161 Cordelia Drive,11/19/2025
69b91608fc13ae517735bc8c,69b9111bfc13ae51dd35bbf6,470.73,Healthcare,0758 Starling Trail,6/19/2024
